timestamp,operations,errors,l1_baseline,l2_baseline,l3_baseline,ram_baseline,efficiency,latency_ns
212,1202501,0,993,0,499900,440000,9408,175900
212,1202601,0,991,0,499900,440000,9408,175261
212,1202701,0,991,0,499900,440000,9408,175350
212,1202801,0,988,0,499900,440000,9408,175240
212,1202901,0,996,0,499900,440000,9408,175040
212,1203001,0,991,0,499900,440000,9408,175261
212,1203101,0,986,0,499900,440000,9408,175100
212,1203201,0,974,0,499900,440000,9408,175220
212,1203301,0,976,0,499900,440000,9408,175131
212,1203401,0,967,0,499900,440000,9408,175831
212,1203501,0,968,0,499900,440000,9408,178760
212,1203601,0,955,0,499900,440000,9408,175950
212,1203701,0,953,0,499900,440000,9408,176001
212,1203801,0,952,0,499900,440000,9408,175891
212,1203901,0,953,0,499900,440000,9408,176060
212,1204001,0,935,0,499900,440000,9408,179250
212,1204101,0,933,0,499900,440000,9408,176160
212,1204201,0,920,0,499900,440000,9408,175231
212,1204301,0,923,0,499900,440000,9408,176110
212,1204401,0,920,0,499900,440000,9408,175260
212,1204501,0,931,0,499900,440000,9408,178220
212,1204601,0,911,0,499900,440000,9408,175951
212,1204701,0,912,0,499900,440000,9408,175240
212,1204801,0,908,0,499900,440000,9408,177990
212,1204901,0,905,0,499900,440000,9408,176140
212,1205001,0,906,0,499900,440000,9408,176000
212,1205101,0,886,0,499900,440000,9407,175291
212,1205201,0,891,0,499900,440000,9407,176130
212,1205301,0,879,0,499900,440000,9407,178750
212,1205401,0,872,0,499900,440000,9407,175560
212,1205501,0,877,0,499900,440000,9407,176281
212,1205601,0,886,0,499900,440000,9407,177941
212,1205701,0,877,0,499900,440000,9407,175180
212,1205801,0,876,0,499900,440000,9407,175370
212,1205901,0,864,0,499900,440000,9407,176241
212,1206001,0,853,0,499900,440000,9407,175301
212,1206101,0,859,0,499900,440000,9407,177670
212,1206201,0,864,0,499900,440000,9407,175970
212,1206301,0,863,0,499900,440000,9407,176120
212,1206401,0,850,0,499900,440000,9407,176131
212,1206501,0,858,0,499900,440000,9407,175620
212,1206601,0,858,0,499900,440000,9407,176060
212,1206701,0,848,0,499900,440000,9407,175330
213,1206801,0,845,0,499900,440000,9407,175591
213,1206901,0,839,0,499900,440000,9407,177690
213,1207001,0,841,0,499900,440000,9407,176210
213,1207101,0,832,0,499900,440000,9407,176090
213,1207201,0,842,0,499900,440000,9407,175431
213,1207301,0,838,0,499900,440000,9407,176120
213,1207401,0,841,0,499900,440000,9407,177230
213,1207501,0,833,0,499900,440000,9407,175990
213,1207601,0,833,0,499900,440000,9407,175251
213,1207701,0,825,0,499900,440000,9407,175170
213,1207801,0,829,0,499900,440000,9407,175410
213,1207901,0,825,0,499900,440000,9407,177330
213,1208001,0,822,0,499900,440000,9407,176151
213,1208101,0,825,0,499900,440000,9407,175031
213,1208201,0,826,0,499900,440000,9407,178340
213,1208301,0,836,0,499900,440000,9407,175410
213,1208401,0,837,0,499900,440000,9407,175320
213,1208501,0,832,0,499900,440000,9407,175360
213,1208601,0,841,0,499900,440000,9407,175291
213,1208701,0,852,0,499900,440000,9407,176780
213,1208801,0,850,0,499900,440000,9407,175370
213,1208901,0,845,0,499900,440000,9407,176351
213,1209001,0,839,0,499900,440000,9407,176081
213,1209101,0,839,0,499900,440000,9407,175290
213,1209201,0,852,0,499900,440000,9407,177530
213,1209301,0,852,0,499900,440000,9407,176241
213,1209401,0,853,0,499900,440000,9407,176050
213,1209501,0,866,0,499900,440000,9407,175670
213,1209601,0,862,0,499900,440000,9407,175320
213,1209701,0,857,0,499900,440000,9407,176131
213,1209801,0,868,0,499900,440000,9407,175890
213,1209901,0,870,0,499900,440000,9407,176410
213,1210001,0,864,0,499900,440000,9407,179000
213,1210101,0,877,0,499900,440000,9407,176391
213,1210201,0,879,0,499900,440000,9407,175590
213,1210301,0,880,0,499900,440000,9407,177550
213,1210401,0,887,0,499900,440000,9407,176280
213,1210501,0,885,0,499900,440000,9407,176260
213,1210601,0,898,0,499900,440000,9407,180580
213,1210701,0,904,0,499900,440000,9408,177780
213,1210801,0,903,0,499900,440000,9408,177330
213,1210901,0,913,0,499900,440000,9408,177000
213,1211001,0,910,0,499900,440000,9408,176000
213,1211101,0,913,0,499900,440000,9408,176290
213,1211201,0,910,0,499900,440000,9408,176241
213,1211301,0,905,0,499900,440000,9408,176331
213,1211401,0,911,0,499900,440000,9408,176760
213,1211501,0,908,0,499900,440000,9408,177170
213,1211601,0,912,0,499900,440000,9408,176780
213,1211701,0,910,0,499900,440000,9408,179550
213,1211801,0,922,0,499900,440000,9408,179300
213,1211901,0,916,0,499900,440000,9408,179100
213,1212001,0,916,0,499900,440000,9408,179081
213,1212101,0,918,0,499900,440000,9408,178340
213,1212201,0,915,0,499900,440000,9408,177130
213,1212301,0,923,0,499900,440000,9408,179650
213,1212401,0,918,0,499900,440000,9408,177200
214,1212501,0,913,0,499900,440000,9408,176030
214,1212601,0,922,0,499900,440000,9408,176601
214,1212701,0,923,0,499900,440000,9408,176011
214,1212801,0,921,0,499900,440000,9408,175820
214,1212901,0,937,0,499900,440000,9408,175860
214,1213001,0,929,0,499900,440000,9408,177260
214,1213101,0,919,0,499900,440000,9408,175890
214,1213201,0,936,0,499900,440000,9408,176550
214,1213301,0,922,0,499900,440000,9408,178840
214,1213401,0,927,0,499900,440000,9408,176041
214,1213501,0,943,0,499900,440000,9408,176441
214,1213601,0,938,0,499900,440000,9408,177561
214,1213701,0,938,0,499900,440000,9408,177061
214,1213801,0,941,0,499900,440000,9408,176051
214,1213901,0,944,0,499900,440000,9408,175900
214,1214001,0,940,0,499900,440000,9408,178750
214,1214101,0,932,0,499900,440000,9408,176560
214,1214201,0,932,0,499900,440000,9408,176110
214,1214301,0,935,0,499900,440000,9408,177230
214,1214401,0,933,0,499900,440000,9408,178730
214,1214501,0,936,0,499900,440000,9408,176670
214,1214601,0,934,0,499900,440000,9408,177060
214,1214701,0,939,0,499900,440000,9408,178221
214,1214801,0,938,0,499900,440000,9408,177131
214,1214901,0,941,0,499900,440000,9408,177061
214,1215001,0,923,0,499900,440000,9408,177441
214,1215101,0,931,0,499900,440000,9408,178540
214,1215201,0,948,0,499900,440000,9408,176830
214,1215301,0,943,0,499900,440000,9408,176720
214,1215401,0,966,0,499900,440000,9408,178850
214,1215501,0,955,0,499900,440000,9408,176080
214,1215601,0,959,0,499900,440000,9408,176731
214,1215701,0,969,0,499900,440000,9408,179550
214,1215801,0,980,0,499900,440000,9408,175760
214,1215901,0,985,0,499900,440000,9408,175890
214,1216001,0,993,0,499900,440000,9408,177581
214,1216101,0,990,0,499900,440000,9408,175851
214,1216201,0,991,0,499900,440000,9408,175870
214,1216301,0,993,0,499900,440000,9408,175810
214,1216401,0,996,0,499900,440000,9408,175601
214,1216501,0,992,0,499900,440000,9408,176560
214,1216601,0,995,0,499900,440000,9408,175580
214,1216701,0,988,0,499900,440000,9408,175110
214,1216801,0,994,0,499900,440000,9408,175851
214,1216901,0,994,0,499900,440000,9408,175990
214,1217001,0,989,0,499900,440000,9408,176580
214,1217101,0,995,0,499900,440000,9408,175791
214,1217201,0,994,0,499900,440000,9408,175070
214,1217301,0,991,0,499900,440000,9408,175940
214,1217401,0,993,0,499900,440000,9408,175350
214,1217501,0,991,0,499900,440000,9408,177270
214,1217601,0,991,0,499900,440000,9408,175060
214,1217701,0,991,0,499900,440000,9408,175371
214,1217801,0,993,0,499900,440000,9408,174870
214,1217901,0,991,0,499900,440000,9408,175680
214,1218001,0,992,0,499900,440000,9408,177360
215,1218101,0,990,0,499900,440000,9408,175651
215,1218201,0,993,0,499900,440000,9408,175060
215,1218301,0,994,0,499900,440000,9408,175770
215,1218401,0,989,0,499900,440000,9408,175741
215,1218501,0,988,0,499900,440000,9408,178110
215,1218601,0,991,0,499900,440000,9408,175640
215,1218701,0,992,0,499900,440000,9408,175071
215,1218801,0,1000,0,499900,440000,9409,174830
215,1218901,0,1000,0,499900,440000,9409,175630
215,1219001,0,994,0,499900,440000,9408,174671
215,1219101,0,991,0,499900,440000,9408,175771
215,1219201,0,990,0,499900,440000,9408,176950
215,1219301,0,987,0,499900,440000,9408,175010
215,1219401,0,985,0,499900,440000,9408,174841
215,1219501,0,994,0,499900,440000,9408,174890
215,1219601,0,992,0,499900,440000,9408,175450
215,1219701,0,992,0,499900,440000,9408,176540
215,1219801,0,990,0,499900,440000,9408,175940
215,1219901,0,991,0,499900,440000,9408,175080
215,1220001,0,992,0,499900,440000,9408,175571
215,1220101,0,992,0,499900,440000,9408,175870
215,1220201,0,990,0,499900,440000,9408,176080
215,1220301,0,989,0,499900,440000,9408,175821
215,1220401,0,1000,0,499900,440000,9409,176890
215,1220501,0,993,0,499900,440000,9408,175230
215,1220601,0,996,0,499900,440000,9408,175411
215,1220701,0,988,0,499900,440000,9408,175100
215,1220801,0,993,0,499900,440000,9408,174670
215,1220901,0,1000,0,499900,440000,9409,177041
215,1221001,0,1000,0,499900,440000,9409,175190
215,1221101,0,992,0,499900,440000,9408,175921
215,1221201,0,989,0,499900,440000,9408,175550
215,1221301,0,993,0,499900,440000,9408,175020
215,1221401,0,992,0,499900,440000,9408,175880
215,1221501,0,994,0,499900,440000,9408,175021
215,1221601,0,994,0,499900,440000,9408,176610
215,1221701,0,991,0,499900,440000,9408,175401
215,1221801,0,989,0,499900,440000,9408,174980
215,1221901,0,995,0,499900,440000,9408,174710
215,1222001,0,1000,0,499900,440000,9409,175071
215,1222101,0,992,0,499900,440000,9408,175250
215,1222201,0,990,0,499900,440000,9408,175150
215,1222301,0,994,0,499900,440000,9408,177981
215,1222401,0,1000,0,499900,440000,9409,175450
215,1222501,0,1000,0,499900,440000,9409,175250
215,1222601,0,990,0,499900,440000,9408,175220
215,1222701,0,996,0,499900,440000,9408,175950
215,1222801,0,994,0,499900,440000,9408,176151
215,1222901,0,993,0,499900,440000,9408,175430
215,1223001,0,1000,0,499900,440000,9409,176770
215,1223101,0,1000,0,499900,440000,9409,175091
215,1223201,0,1000,0,499900,440000,9409,176250
215,1223301,0,990,0,499900,440000,9408,174800
215,1223401,0,1000,0,499900,440000,9409,175391
215,1223501,0,1000,0,499900,440000,9409,175880
215,1223601,0,992,0,499900,440000,9408,174760
215,1223701,0,992,0,499900,440000,9408,175281
216,1223801,0,992,0,499900,440000,9408,175520
216,1223901,0,993,0,499900,440000,9408,176380
216,1224001,0,996,0,499900,440000,9408,174790
216,1224101,0,1000,0,499900,440000,9409,175520
216,1224201,0,1000,0,499900,440000,9409,175451
216,1224301,0,992,0,499900,440000,9408,175620
216,1224401,0,1000,0,499900,440000,9409,174590
216,1224501,0,1000,0,499900,440000,9409,175521
216,1224601,0,1000,0,499900,440000,9409,175510
216,1224701,0,995,0,499900,440000,9408,175590
216,1224801,0,995,0,499900,440000,9408,176410
216,1224901,0,989,0,499900,440000,9408,175660
216,1225001,0,1000,0,499900,440000,9409,175431
216,1225101,0,1000,0,499900,440000,9409,175800
216,1225201,0,1000,0,499900,440000,9409,174770
216,1225301,0,1000,0,499900,440000,9409,175811
216,1225401,0,993,0,499900,440000,9408,174650
216,1225501,0,1000,0,499900,440000,9409,176580
216,1225601,0,1000,0,499900,440000,9409,174970
216,1225701,0,995,0,499900,440000,9408,176210
216,1225801,0,990,0,499900,440000,9408,174851
216,1225901,0,988,0,499900,440000,9408,174850
216,1226001,0,990,0,499900,440000,9408,174800
216,1226101,0,1000,0,499900,440000,9409,175530
216,1226201,0,1000,0,499900,440000,9409,174730
216,1226301,0,1000,0,499900,440000,9409,175391
216,1226401,0,1000,0,499900,440000,9409,176530
216,1226501,0,1000,0,499900,440000,9409,174830
216,1226601,0,1000,0,499900,440000,9409,174741
216,1226701,0,1000,0,499900,440000,9409,175410
216,1226801,0,1000,0,499900,440000,9409,174820
216,1226901,0,992,0,499900,440000,9408,175530
216,1227001,0,992,0,499900,440000,9408,174660
216,1227101,0,1000,0,499900,440000,9409,175421
216,1227201,0,1000,0,499900,440000,9409,174560
216,1227301,0,1000,0,499900,440000,9409,176571
216,1227401,0,994,0,499900,440000,9408,174890
216,1227501,0,1000,0,499900,440000,9409,176280
216,1227601,0,1000,0,499900,440000,9409,174770
216,1227701,0,1000,0,499900,440000,9409,175440
216,1227801,0,1000,0,499900,440000,9409,175451
216,1227901,0,995,0,499900,440000,9408,175430
216,1228001,0,991,0,499900,440000,9408,174590
216,1228101,0,992,0,499900,440000,9408,174641
216,1228201,0,1000,0,499900,440000,9409,177720
216,1228301,0,1000,0,499900,440000,9409,175320
216,1228401,0,992,0,499900,440000,9408,175480
216,1228501,0,1000,0,499900,440000,9409,174610
216,1228601,0,1000,0,499900,440000,9409,174631
216,1228701,0,1000,0,499900,440000,9409,175450
216,1228801,0,1000,0,499900,440000,9409,175330
216,1228901,0,1000,0,499900,440000,9409,174740
216,1229001,0,991,0,499900,440000,9408,174640
216,1229101,0,999,0,499900,440000,9408,177261
216,1229201,0,1000,0,499900,440000,9409,175590
216,1229301,0,999,0,499900,440000,9408,175550
216,1229401,0,990,0,499900,440000,9408,174650
217,1229501,0,991,0,499900,440000,9408,175210
217,1229601,0,1000,0,499900,440000,9409,175380
217,1229701,0,1000,0,499900,440000,9409,174430
217,1229801,0,1000,0,499900,440000,9409,175320
217,1229901,0,1000,0,499900,440000,9409,175681
217,1230001,0,992,0,499900,440000,9408,176550
217,1230101,0,992,0,499900,440000,9408,175431
217,1230201,0,999,0,499900,440000,9408,174770
217,1230301,0,1000,0,499900,440000,9409,175760
217,1230401,0,1000,0,499900,440000,9409,175550
217,1230501,0,1000,0,499900,440000,9409,175360
217,1230601,0,1000,0,499900,440000,9409,175371
217,1230701,0,1000,0,499900,440000,9409,175500
217,1230801,0,1000,0,499900,440000,9409,175540
217,1230901,0,1000,0,499900,440000,9409,176241
217,1231001,0,1000,0,499900,440000,9409,175810
217,1231101,0,1000,0,499900,440000,9409,175260
217,1231201,0,1000,0,499900,440000,9409,175291
217,1231301,0,1000,0,499900,440000,9409,176430
217,1231401,0,1000,0,499900,440000,9409,175600
217,1231501,0,995,0,499900,440000,9408,175421
217,1231601,0,1000,0,499900,440000,9409,174590
217,1231701,0,1000,0,499900,440000,9409,174640
217,1231801,0,1000,0,499900,440000,9409,175370
217,1231901,0,1000,0,499900,440000,9409,175360
217,1232001,0,1000,0,499900,440000,9409,176461
217,1232101,0,1000,0,499900,440000,9409,175520
217,1232201,0,994,0,499900,440000,9408,177291
217,1232301,0,1000,0,499900,440000,9409,175151
217,1232401,0,1000,0,499900,440000,9409,174590
217,1232501,0,1000,0,499900,440000,9409,175571
217,1232601,0,1000,0,499900,440000,9409,175420
217,1232701,0,1000,0,499900,440000,9409,175460
217,1232801,0,1000,0,499900,440000,9409,174670
217,1232901,0,1000,0,499900,440000,9409,176510
217,1233001,0,1000,0,499900,440000,9409,175981
217,1233101,0,1000,0,499900,440000,9409,176980
217,1233201,0,1000,0,499900,440000,9409,175751
217,1233301,0,1000,0,499900,440000,9409,187531
217,1233401,0,1000,0,499900,440000,9409,183601
217,1233501,0,1000,0,499900,440000,9409,177970
217,1233601,0,1000,0,499900,440000,9409,176051
217,1233701,0,1000,0,499900,440000,9409,174711
217,1233801,0,1000,0,499900,440000,9409,176570
217,1233901,0,1000,0,499900,440000,9409,175451
217,1234001,0,1000,0,499900,440000,9409,182740
217,1234101,0,1000,0,499900,440000,9409,175430
217,1234201,0,1000,0,499900,440000,9409,176681
217,1234301,0,1000,0,499900,440000,9409,175350
217,1234401,0,1000,0,499900,440000,9409,174610
217,1234501,0,1000,0,499900,440000,9409,176411
217,1234601,0,984,0,499900,440000,9408,175460
217,1234701,0,972,0,499900,440000,9408,176130
217,1234801,0,973,0,499900,440000,9408,175551
217,1234901,0,970,0,499900,440000,9408,174930
217,1235001,0,962,0,499900,440000,9408,178860
217,1235101,0,960,0,499900,440000,9408,175691
218,1235201,0,955,0,499900,440000,9408,172980
218,1235301,0,946,0,499900,440000,9408,174900
218,1235401,0,947,0,499900,440000,9408,174651
218,1235501,0,943,0,499900,440000,9408,179900
218,1235601,0,930,0,499900,440000,9408,174801
218,1235701,0,929,0,499900,440000,9408,174950
218,1235801,0,922,0,499900,440000,9408,174850
218,1235901,0,925,0,499900,440000,9408,175031
218,1236001,0,917,0,499900,440000,9408,176940
218,1236101,0,916,0,499900,440000,9408,175790
218,1236201,0,907,0,499900,440000,9408,175901
218,1236301,0,902,0,499900,440000,9408,175010
218,1236401,0,911,0,499900,440000,9408,175770
218,1236501,0,901,0,499900,440000,9408,177551
218,1236601,0,896,0,499900,440000,9407,176050
218,1236701,0,895,0,499900,440000,9407,175330
218,1236801,0,886,0,499900,440000,9407,175781
218,1236901,0,874,0,499900,440000,9407,175810
218,1237001,0,886,0,499900,440000,9407,178350
218,1237101,0,889,0,499900,440000,9407,174861
218,1237201,0,890,0,499900,440000,9407,174790
218,1237301,0,881,0,499900,440000,9407,175540
218,1237401,0,878,0,499900,440000,9407,174881
218,1237501,0,854,0,499900,440000,9407,176870
218,1237601,0,864,0,499900,440000,9407,175830
218,1237701,0,863,0,499900,440000,9407,175800
218,1237801,0,872,0,499900,440000,9407,175400
218,1237901,0,869,0,499900,440000,9407,175471
218,1238001,0,865,0,499900,440000,9407,176500
218,1238101,0,855,0,499900,440000,9407,175160
218,1238201,0,842,0,499900,440000,9407,176310
218,1238301,0,848,0,499900,440000,9407,176431
218,1238401,0,851,0,499900,440000,9407,176150
218,1238501,0,851,0,499900,440000,9407,175830
218,1238601,0,849,0,499900,440000,9407,176110
218,1238701,0,844,0,499900,440000,9407,174971
218,1238801,0,852,0,499900,440000,9407,175740
218,1238901,0,845,0,499900,440000,9407,175090
218,1239001,0,830,0,499900,440000,9407,176191
218,1239101,0,832,0,499900,440000,9407,176470
218,1239201,0,833,0,499900,440000,9407,175800
218,1239301,0,838,0,499900,440000,9407,175320
218,1239401,0,824,0,499900,440000,9407,175870
218,1239501,0,824,0,499900,440000,9407,175111
218,1239601,0,837,0,499900,440000,9407,175750
218,1239701,0,827,0,499900,440000,9407,176260
218,1239801,0,834,0,499900,440000,9407,176200
218,1239901,0,841,0,499900,440000,9407,175001
218,1240001,0,840,0,499900,440000,9407,175550
218,1240101,0,839,0,499900,440000,9407,177190
218,1240201,0,848,0,499900,440000,9407,175271
218,1240301,0,853,0,499900,440000,9407,175780
218,1240401,0,855,0,499900,440000,9407,175780
218,1240501,0,870,0,499900,440000,9407,175221
218,1240601,0,860,0,499900,440000,9407,176700
218,1240701,0,864,0,499900,440000,9407,175661
218,1240801,0,871,0,499900,440000,9407,175010
219,1240901,0,869,0,499900,440000,9407,174910
219,1241001,0,874,0,499900,440000,9407,175041
219,1241101,0,872,0,499900,440000,9407,177090
219,1241201,0,877,0,499900,440000,9407,176361
219,1241301,0,873,0,499900,440000,9407,175190
219,1241401,0,871,0,499900,440000,9407,175180
219,1241501,0,889,0,499900,440000,9407,175761
219,1241601,0,877,0,499900,440000,9407,175030
219,1241701,0,884,0,499900,440000,9407,175070
219,1241801,0,893,0,499900,440000,9407,176501
219,1241901,0,889,0,499900,440000,9407,175720
219,1242001,0,893,0,499900,440000,9407,174930
219,1242101,0,897,0,499900,440000,9407,175871
219,1242201,0,912,0,499900,440000,9408,175030
219,1242301,0,909,0,499900,440000,9408,177290
219,1242401,0,918,0,499900,440000,9408,175191
219,1242501,0,919,0,499900,440000,9408,174840
219,1242601,0,915,0,499900,440000,9408,174790
219,1242701,0,917,0,499900,440000,9408,175650
219,1242801,0,920,0,499900,440000,9408,176590
219,1242901,0,914,0,499900,440000,9408,175610
219,1243001,0,920,0,499900,440000,9408,174920
219,1243101,0,928,0,499900,440000,9408,175631
219,1243201,0,922,0,499900,440000,9408,175590
219,1243301,0,927,0,499900,440000,9408,174890
219,1243401,0,920,0,499900,440000,9408,175561
219,1243501,0,914,0,499900,440000,9408,176640
219,1243601,0,922,0,499900,440000,9408,174821
219,1243701,0,926,0,499900,440000,9408,176320
219,1243801,0,923,0,499900,440000,9408,174981
219,1243901,0,931,0,499900,440000,9408,175581
219,1244001,0,929,0,499900,440000,9408,176630
219,1244101,0,927,0,499900,440000,9408,175761
219,1244201,0,931,0,499900,440000,9408,175150
219,1244301,0,934,0,499900,440000,9408,175990
219,1244401,0,945,0,499900,440000,9408,176021
219,1244501,0,937,0,499900,440000,9408,178011
219,1244601,0,940,0,499900,440000,9408,176930
219,1244701,0,937,0,499900,440000,9408,176500
219,1244801,0,930,0,499900,440000,9408,179251
219,1244901,0,936,0,499900,440000,9408,175781
219,1245001,0,941,0,499900,440000,9408,175560
219,1245101,0,947,0,499900,440000,9408,178440
219,1245201,0,949,0,499900,440000,9408,176520
219,1245301,0,949,0,499900,440000,9408,175470
219,1245401,0,944,0,499900,440000,9408,179730
219,1245501,0,942,0,499900,440000,9408,177750
219,1245601,0,946,0,499900,440000,9408,178010
219,1245701,0,941,0,499900,440000,9408,178100
219,1245801,0,936,0,499900,440000,9408,180380
219,1245901,0,941,0,499900,440000,9408,178081
219,1246001,0,939,0,499900,440000,9408,179011
219,1246101,0,951,0,499900,440000,9408,180561
219,1246201,0,957,0,499900,440000,9408,177791
219,1246301,0,950,0,499900,440000,9408,176251
219,1246401,0,942,0,499900,440000,9408,175960
220,1246501,0,944,0,499900,440000,9408,179050
220,1246601,0,948,0,499900,440000,9408,176830
220,1246701,0,955,0,499900,440000,9408,176781
220,1246801,0,952,0,499900,440000,9408,178301
220,1246901,0,970,0,499900,440000,9408,176850
220,1247001,0,974,0,499900,440000,9408,176070
220,1247101,0,972,0,499900,440000,9408,178290
220,1247201,0,988,0,499900,440000,9408,175720
220,1247301,0,994,0,499900,440000,9408,175050
220,1247401,0,1000,0,499900,440000,9409,177650
220,1247501,0,1000,0,499900,440000,9409,176691
220,1247601,0,1000,0,499900,440000,9409,176281
220,1247701,0,1000,0,499900,440000,9409,176521
220,1247801,0,1000,0,499900,440000,9409,176580
220,1247901,0,1000,0,499900,440000,9409,177290
220,1248001,0,1000,0,499900,440000,9409,177250
220,1248101,0,1000,0,499900,440000,9409,178071
220,1248201,0,1000,0,499900,440000,9409,176470
220,1248301,0,1000,0,499900,440000,9409,175870
220,1248401,0,1000,0,499900,440000,9409,178120
220,1248501,0,1000,0,499900,440000,9409,176040
220,1248601,0,1000,0,499900,440000,9409,177021
220,1248701,0,993,0,499900,440000,9408,176770
220,1248801,0,1000,0,499900,440000,9409,175540
220,1248901,0,1000,0,499900,440000,9409,176130
220,1249001,0,1000,0,499900,440000,9409,177300
220,1249101,0,1000,0,499900,440000,9409,179031
220,1249201,0,1000,0,499900,440000,9409,175730
220,1249301,0,1000,0,499900,440000,9409,175700
220,1249401,0,1000,0,499900,440000,9409,178440
220,1249501,0,1000,0,499900,440000,9409,176051
220,1249601,0,1000,0,499900,440000,9409,175150
220,1249701,0,1000,0,499900,440000,9409,175620
220,1249801,0,1000,0,499900,440000,9409,175251
220,1249901,0,1000,0,499900,440000,9409,175880
220,1250001,0,1000,0,499900,440000,9409,175570
220,1250101,0,1000,0,499900,440000,9409,175131
220,1250201,0,1000,0,499900,440000,9409,177630
220,1250301,0,1000,0,499900,440000,9409,175041
220,1250401,0,1000,0,499900,440000,9409,175960
220,1250501,0,1000,0,499900,440000,9409,175160
220,1250601,0,1000,0,499900,440000,9409,175941
220,1250701,0,992,0,499900,440000,9408,175340
220,1250801,0,991,0,499900,440000,9408,176280
220,1250901,0,999,0,499900,440000,9408,175460
220,1251001,0,1000,0,499900,440000,9409,175420
220,1251101,0,1000,0,499900,440000,9409,176130
220,1251201,0,1000,0,499900,440000,9409,177861
220,1251301,0,1000,0,499900,440000,9409,175880
220,1251401,0,1000,0,499900,440000,9409,175150
220,1251501,0,1000,0,499900,440000,9409,175860
220,1251601,0,1000,0,499900,440000,9409,175740
220,1251701,0,1000,0,499900,440000,9409,177531
220,1251801,0,1000,0,499900,440000,9409,175060
220,1251901,0,1000,0,499900,440000,9409,174880
220,1252001,0,1000,0,499900,440000,9409,174990
220,1252101,0,1000,0,499900,440000,9409,175570
221,1252201,0,1000,0,499900,440000,9409,178501
221,1252301,0,993,0,499900,440000,9408,175200
221,1252401,0,1000,0,499900,440000,9409,175370
221,1252501,0,1000,0,499900,440000,9409,175941
221,1252601,0,1000,0,499900,440000,9409,176040
221,1252701,0,1000,0,499900,440000,9409,177381
221,1252801,0,992,0,499900,440000,9408,175750
221,1252901,0,992,0,499900,440000,9408,175451
221,1253001,0,993,0,499900,440000,9408,175190
221,1253101,0,1000,0,499900,440000,9409,176000
221,1253201,0,1000,0,499900,440000,9409,174870
221,1253301,0,992,0,499900,440000,9408,175920
221,1253401,0,1000,0,499900,440000,9409,175041
221,1253501,0,1000,0,499900,440000,9409,177890
221,1253601,0,1000,0,499900,440000,9409,175020
221,1253701,0,1000,0,499900,440000,9409,175581
221,1253801,0,1000,0,499900,440000,9409,176110
221,1253901,0,992,0,499900,440000,9408,175711
221,1254001,0,991,0,499900,440000,9408,177170
221,1254101,0,1000,0,499900,440000,9409,174830
221,1254201,0,1000,0,499900,440000,9409,175761
221,1254301,0,991,0,499900,440000,9408,174860
221,1254401,0,990,0,499900,440000,9408,175531
221,1254501,0,998,0,499900,440000,9408,176850
221,1254601,0,1000,0,499900,440000,9409,174910
221,1254701,0,1000,0,499900,440000,9409,175730
221,1254801,0,1000,0,499900,440000,9409,175850
221,1254901,0,992,0,499900,440000,9408,175970
221,1255001,0,995,0,499900,440000,9408,175100
221,1255101,0,994,0,499900,440000,9408,175031
221,1255201,0,1000,0,499900,440000,9409,177350
221,1255301,0,995,0,499900,440000,9408,175271
221,1255401,0,990,0,499900,440000,9408,175160
221,1255501,0,998,0,499900,440000,9408,174740
221,1255601,0,1000,0,499900,440000,9409,175631
221,1255701,0,1000,0,499900,440000,9409,177120
221,1255801,0,1000,0,499900,440000,9409,174881
221,1255901,0,1000,0,499900,440000,9409,177800
221,1256001,0,992,0,499900,440000,9408,174880
221,1256101,0,988,0,499900,440000,9408,174870
221,1256201,0,999,0,499900,440000,9408,174830
221,1256301,0,993,0,499900,440000,9408,175841
221,1256401,0,992,0,499900,440000,9408,175520
221,1256501,0,994,0,499900,440000,9408,174931
221,1256601,0,994,0,499900,440000,9408,176020
221,1256701,0,1000,0,499900,440000,9409,175761
221,1256801,0,1000,0,499900,440000,9409,175530
221,1256901,0,992,0,499900,440000,9408,177731
221,1257001,0,989,0,499900,440000,9408,174920
221,1257101,0,992,0,499900,440000,9408,176050
221,1257201,0,991,0,499900,440000,9408,175731
221,1257301,0,1000,0,499900,440000,9409,175500
221,1257401,0,993,0,499900,440000,9408,175801
221,1257501,0,990,0,499900,440000,9408,174850
221,1257601,0,993,0,499900,440000,9408,177520
221,1257701,0,1000,0,499900,440000,9409,174961
221,1257801,0,1000,0,499900,440000,9409,174840
222,1257901,0,1000,0,499900,440000,9409,174851
222,1258001,0,995,0,499900,440000,9408,175130
222,1258101,0,989,0,499900,440000,9408,175901
222,1258201,0,991,0,499900,440000,9408,175490
222,1258301,0,1000,0,499900,440000,9409,177081
222,1258401,0,992,0,499900,440000,9408,174980
222,1258501,0,990,0,499900,440000,9408,175000
222,1258601,0,992,0,499900,440000,9408,175561
222,1258701,0,990,0,499900,440000,9408,175590
222,1258801,0,1000,0,499900,440000,9409,175471
222,1258901,0,1000,0,499900,440000,9409,175670
222,1259001,0,993,0,499900,440000,9408,178630
222,1259101,0,989,0,499900,440000,9408,174930
222,1259201,0,990,0,499900,440000,9408,174860
222,1259301,0,1000,0,499900,440000,9409,175771
222,1259401,0,994,0,499900,440000,9408,176110
222,1259501,0,993,0,499900,440000,9408,177980
222,1259601,0,995,0,499900,440000,9408,175101
222,1259701,0,992,0,499900,440000,9408,175130
222,1259801,0,999,0,499900,440000,9408,175771
